id	cul	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RHAB	FNL1	FNL2	AN	AC	RATE_WITCH	MR	SBS	AM	IRI_EC	IRI_PT	EXP
3043	JP333	JP	1	20	北海道・東北	なし	日本	日本	無職	北海道	はい		大学・大学校	10	無宗教式		4.375	4.63636363636364	1	6.61538461538461	0.166666666666667	4.73333333333333	4.28571428571429	4.57142857142857	1
3044	JP334	JP	1	21	北海道・東北	なし	日本	日本	学生	北海道	はい		大学・大学校	3	無宗教式		3.5	4.63636363636364	1	5.23076923076923	1.33333333333333	3.73333333333333	5	4.14285714285714	2.66666666666667
3045	JP335	JP	0	24	関東	なし	日本	日本	マネージャー	東京	はい		大学・大学校	4	仏教式		3.625	4.09090909090909	1	6	2.83333333333333	6.46666666666667	4.57142857142857	3.85714285714286	4
3046	JP336	JP	1	26	中国・四国	なし	日本	日本	介護	香川県	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	0	仏教式		3.625	5.36363636363636	0	5.61538461538461	3.16666666666667	5.6	4.57142857142857	4.28571428571429	4.66666666666667
3047	JP337	JP	1	24	関東	なし	日本	日本	飲食業	神奈川県	はい	ネイティブ(母語が日本語である)	大学・大学校	0	無宗教式		4.875	5.27272727272727	0	6	1.83333333333333	6.86666666666667	5.71428571428571	5.57142857142857	2.33333333333333
3048	JP338	JP	0	35	九州・沖縄	なし	日本	日本	自営業	長崎県	はい		中学校	1	仏教式		3.5	3.63636363636364	1	4.15384615384615	-2.33333333333333	5.06666666666667	4.14285714285714	4	3
3049	JP339	JP	1	37	関東	なし	日本	日本	美容師	茨城	はい		高等学校	0	無宗教式		3.375	5.27272727272727	1	6	0.833333333333333	5.73333333333333	4.71428571428571	4.14285714285714	6.66666666666667
3050	JP34	JP	0	54	中部・北陸	仏教	日本	日本	会社員	愛知県	はい		大学・大学校	0	仏教式		3.625	4.36363636363636	0	4	0	3.93333333333333	4	4	1.66666666666667
3051	JP340	JP	1	35	関東	なし	日本	日本	医療	埼玉	はい		専門学校・高等専門学校（高専）・短期大学	0	仏教式		3	2.63636363636364	1	5.69230769230769	-1.16666666666667	4.2	4.28571428571429	3	2.66666666666667
3052	JP341	JP	1	31	関東	なし	日本	日本	主婦	神奈川県	はい		大学・大学校	0	無宗教式		3.125	3.63636363636364	1	6.76923076923077	1.5	5.26666666666667	5.28571428571429	3.28571428571429	2
3053	JP342	JP	0	36	関東	なし	日本	小山市		栃木県	はい	ネイティブ(母語が日本語である)	大学院	0	キリスト教式		5	5.90909090909091	1	1	4	10	4.42857142857143	5.28571428571429	6
3054	JP343	JP	1	24	北海道・東北	なし	日本	アメリカ	自営業	カルフォルニア州	はい		大学・大学校	10	仏教式		4	4.18181818181818	1	4.46153846153846	0	4.86666666666667	3	3.71428571428571	3.66666666666667
3055	JP344	JP	1	25	北海道・東北	仏教	日本	日本	美容師	宮城県	はい	ネイティブ(母語が日本語である)	高等学校	4	仏教式		3.375	5	1	4.53846153846154	-0.833333333333333	3.26666666666667	4.42857142857143	3.42857142857143	4.33333333333333
3056	JP345	JP	0	20	関東	なし	日本	日本	教師	東京	はい		大学・大学校	3	無宗教式		3.375	5.09090909090909	1	5.23076923076923	0.166666666666667	4.13333333333333	4	3.85714285714286	5.66666666666667
3057	JP346	JP	0	31	近畿（関西）	仏教	日本	日本	無職	兵庫県	はい		大学・大学校	0	仏教式		3.375	4.90909090909091	1	4	0	5	4	4	4
3058	JP347	JP	0	46	中部・北陸	無し	日本	日本	会社員	愛知県	はい	ネイティブ(母語が日本語である)	大学院	6	仏教式		4.25	4	1	5.23076923076923	2.33333333333333	3.26666666666667	6.57142857142857	4.42857142857143	1
3059	JP348	JP	1	48	関東	なし	日本	日本	看護師	東京都	はい		専門学校・高等専門学校（高専）・短期大学	0	仏教式		3.5	5.18181818181818	0	6.84615384615385	1.83333333333333	5.73333333333333	4.85714285714286	5	3.33333333333333
3060	JP349	JP	1	20	中部・北陸	仏教	日本	日本	服屋パート	岐阜	はい	基礎レベル（Basic）	専門学校・高等専門学校（高専）・短期大学	0	仏教式		4.125	4.36363636363636	1	4.15384615384615	1.16666666666667	7.26666666666667	4.28571428571429	4.14285714285714	3
3061	JP35	JP	0	28	関東	仏教徒	日本	日本	会社員	埼玉県	はい	ネイティブ(母語が日本語である)	高等学校	2	仏教式		3.5	5.54545454545455	1	6.46153846153846	-0.833333333333333	5.8	4.85714285714286	4.28571428571429	5
3062	JP350	JP	1	33	関東	神式	日本	日本	醫師	東京	はい	ネイティブ(母語が日本語である)	大学・大学校	6	神式（神道式）		3.75	4.90909090909091	1	3.76923076923077	1.83333333333333	6.93333333333333	4.42857142857143	3.71428571428571	6
3063	JP351	JP	0	24	九州・沖縄	なし	日本	日本	営業	沖縄	はい		大学・大学校	0	無宗教式		4.625	3.18181818181818	1	6	1	5.8	5.42857142857143	5.14285714285714	3
3064	JP352	JP	1	37	中部・北陸	仏教	日本	日本	無職主婦	静岡県	はい		高等学校	3	仏教式		3.875	4.36363636363636	1	6.69230769230769	-2.16666666666667	5.26666666666667	6.85714285714286	6.14285714285714	4.33333333333333
3065	JP353	JP	1	47	関東	なし	日本	日本	公務員	千葉	はい		専門学校・高等専門学校（高専）・短期大学	6	仏教式		3.25	3.72727272727273	1	4	1.83333333333333	5.33333333333333	4	3.85714285714286	2.66666666666667
3066	JP354	JP	1	40	関東	なし	日本	日本	ライター	茨城県	はい		大学・大学校	5	仏教式		3.75	1.45454545454545	1	6.38461538461539	0	5.66666666666667	5.14285714285714	5.57142857142857	3.66666666666667
3067	JP355	JP	1	43	関東	なし	日本	日本	建築	東京都	はい		大学・大学校	0	仏教式		2.625	4.72727272727273	1	6.76923076923077	-3.33333333333333	4.66666666666667	6.57142857142857	4.28571428571429	3.66666666666667
3068	JP356	JP	0	45	関東	なし	日本	日本	会社員	群馬県	はい		大学・大学校	0	仏教式		2.875	4.18181818181818	1	4.69230769230769	-1.16666666666667	2.26666666666667	4.85714285714286	4.28571428571429	3.33333333333333
3069	JP357	JP	0	41	中部・北陸	なし	日本	日本	会社役員	石川	はい		大学・大学校	1	その他	葬式はしない	3	4.27272727272727	1	1	-0.666666666666667	1.46666666666667	1.42857142857143	3.57142857142857	4.33333333333333
3070	JP358	JP	1	53	近畿（関西）	なし	日本	日本	専業主婦	大阪府	はい		高等学校	3	仏教式		3	3.54545454545455	1	4.07692307692308	0.333333333333333	4.66666666666667	4.28571428571429	3.57142857142857	2.66666666666667
3071	JP359	JP	1	24	関東	なし	日本	日本	広告代理店	東京都	はい	基礎レベル（Basic）	専門学校・高等専門学校（高専）・短期大学	0	無宗教式		3.25	3.18181818181818	1	4.30769230769231	0	4.33333333333333	3.71428571428571	3.71428571428571	1
3072	JP36	JP	1	31	北海道・東北	仏教	日本	日本	アパレル販売	北海道	はい		大学・大学校	0	仏教式		4.25	3.90909090909091	1	6.53846153846154	0	6.06666666666667	6.85714285714286	6.14285714285714	5.66666666666667
3073	JP360	JP	0	35	中部・北陸	なし	日本	日本	会社員	福井県	はい		高等学校	1	仏教式		3.25	5.54545454545455	1	5.61538461538461	2.66666666666667	4.86666666666667	4.85714285714286	4.57142857142857	1.66666666666667
3074	JP361	JP	0	24	近畿（関西）	なし	日本	日本	アルバイト	大阪府	はい		大学・大学校	3	無宗教式		3.375	3.72727272727273	0	5.07692307692308	2	3	4.14285714285714	4	4
3075	JP362	JP	1	25	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	1	無宗教式		2.875	3.63636363636364	0	3.69230769230769	-0.333333333333333	4.53333333333333	4	4	2
3076	JP363	JP	0	57	近畿（関西）	なし	日本	日本	会社員	京都府	はい	ネイティブ(母語が日本語である)	大学・大学校	0	仏教式		1.25	2.90909090909091	1	5.84615384615385	-4	0.6	5.42857142857143	4.71428571428571	3.66666666666667
3077	JP364	JP	1	27	中部・北陸	なし	日本	日本	会社員	愛知県	はい		専門学校・高等専門学校（高専）・短期大学	3	仏教式		3	3.36363636363636	1	4.69230769230769	2.5	6.33333333333333	4.85714285714286	4.14285714285714	2.66666666666667
3078	JP365	JP	1	31	関東	なし	日本	日本	サービス業	神奈川県	はい	ネイティブ(母語が日本語である)	大学院	2	無宗教式		4.875	5.36363636363636	1	7	3.16666666666667	9.53333333333333	6.85714285714286	6.85714285714286	6.33333333333333
3079	JP366	JP	0	56	中国・四国	なし	日本	日本	会社員	島根県	はい		高等学校	5	仏教式		3.875	3.90909090909091	1	6.76923076923077	4	8.4	6.71428571428571	6.14285714285714	3
3080	JP367	JP	1	27	関東	仏教	日本	日本	会社員	東京都	はい		専門学校・高等専門学校（高専）・短期大学	0	仏教式		3.125	4.18181818181818	1	5.92307692307692	1.16666666666667	3.66666666666667	5.28571428571429	4.28571428571429	2.66666666666667
3081	JP368	JP	0	37	北海道・東北	仏教	日本	日本	IT	北海道	はい		大学・大学校	3	仏教式		2.5	4.90909090909091	0	3.69230769230769	-3.5	2.66666666666667	4	4	4.33333333333333
3082	JP369	JP	0	54	関東	なし	日本	日本	会社員	神奈川県	はい		大学・大学校	0	神式（神道式）		4	4.45454545454545	1	4.30769230769231	3.66666666666667	3.6	4.14285714285714	4.14285714285714	4
3083	JP37	JP	0	31	関東	なし	日本	日本	公務員	神奈川県	はい		大学・大学校	0	仏教式		3.625	5	1	7	1.83333333333333	5.2	4.28571428571429	2.57142857142857	1
3084	JP370	JP	1	21	関東	なし	日本	日本	学生	東京	はい		大学・大学校	3	仏教式		4	2.09090909090909	1	5.38461538461539	0.166666666666667	3	5.14285714285714	5.14285714285714	2.33333333333333
3085	JP371	JP	0	44	近畿（関西）	なし	日本	日本	会社員	京都府	はい		大学・大学校	3	仏教式		5	6.45454545454545	1	7	4	2.8	7	6.85714285714286	7.33333333333333
3086	JP372	JP	0	59	関東	仏教	日本	日本	会社印	東京都	はい	ネイティブ(母語が日本語である)	大学・大学校	0	仏教式		4	5.18181818181818	1	5.38461538461539	1.16666666666667	6.13333333333333	4.28571428571429	4	3.33333333333333
3087	JP373	JP	0	57	中国・四国	なし	日本	日本	会社員	岡山	はい		高等学校	3	その他	とくになし	3.875	3.90909090909091	0	5.07692307692308	0.5	6.6	4.85714285714286	4.42857142857143	4.33333333333333
3088	JP374	JP	1	38	中部・北陸	なし	日本	日本	パート	愛知	はい	ネイティブ(母語が日本語である)	大学・大学校	0	仏教式		1.625	2.18181818181818	1	5.23076923076923	-2.5	2.53333333333333	4	4.14285714285714	1
3089	JP375	JP	1	44	九州・沖縄	なし	日本	日本	無職	福岡	はい		高等学校	10	無宗教式		3	3.09090909090909	1	5.46153846153846	0.666666666666667	5.13333333333333	4.57142857142857	4.71428571428571	3.33333333333333
3090	JP376	JP	0	38	関東	無し	JAPAN	JAPAN	無職	東京都	はい		中学校	1	仏教式		5	3.36363636363636	1	5.15384615384615	2	5.13333333333333	5	3.57142857142857	5
3091	JP377	JP	0	47	中部・北陸	なし	日本	日本	会社員	長野県	はい	ネイティブ(母語が日本語である)	大学・大学校	0	無宗教式		3.75	4.09090909090909	0	5.15384615384615	0.166666666666667	5.2	4.85714285714286	3.28571428571429	6
3092	JP378	JP	1	39	近畿（関西）	なし	日本	日本	主婦	奈良県	はい		高等学校	0	無宗教式		3.25	4.36363636363636	1	5.61538461538461	0	5	4.28571428571429	4.28571428571429	2.33333333333333
3093	JP379	JP	1	40	関東	なし	日本	日本	会社員	千葉県	はい		高等学校	0	無宗教式		2.5	4.09090909090909	0	5.84615384615385	-0.166666666666667	2.86666666666667	5	4	3
3094	JP38	JP	1	20	関東	なし	神奈川	日本	It	神奈川	はい	ネイティブ(母語が日本語である)	大学・大学校	1	無宗教式		3.625	3	1	6.84615384615385	-2.83333333333333	3.26666666666667	3.71428571428571	2.85714285714286	3.33333333333333
3095	JP380	JP	0	41	中部・北陸	なし	日本	日本	公務員	愛知県	はい		大学院	1	仏教式		4	3.18181818181818	1	5.30769230769231	1	5.53333333333333	4.14285714285714	4.57142857142857	3.66666666666667
3096	JP381	JP	1	37	九州・沖縄	仏教	日本	日本	主婦	熊本	はい		高等学校	1	仏教式		3.125	3.45454545454545	1	6.53846153846154	0.333333333333333	4.73333333333333	4.28571428571429	4	3.33333333333333
3097	JP382	JP	1	40	中部・北陸	なし	日本	日本	無職	愛知県	はい	ネイティブ(母語が日本語である)	大学・大学校	0	無宗教式		3	5	1	5.76923076923077	-3.83333333333333	5.86666666666667	4	4.42857142857143	4
3098	JP383	JP	1	30	中部・北陸	なし	日本	日本	会社員	愛知県	はい		大学・大学校	2	仏教式		3.25	3.09090909090909	1	5.76923076923077	0.666666666666667	5.2	5.71428571428571	5.28571428571429	2.66666666666667
3099	JP384	JP	0	47	北海道・東北	なし	日本	日本	会社員	北海道	はい		大学院	1	仏教式		3.25	4.72727272727273	1	6.23076923076923	-4	3.93333333333333	6.71428571428571	5.85714285714286	3
3100	JP385	JP	0	29	近畿（関西）	なし	日本	日本	会社員	京都	はい		大学・大学校	0	仏教式		2.75	4	1	5	-3	5	3.85714285714286	3.85714285714286	3
3101	JP386	JP	0	27	関東	浄土真宗	日本	日本	契約社員	神奈川県	はい		高等学校	2	その他	浄土真宗	3	3.09090909090909	1	4.53846153846154	0.833333333333333	4.6	5.71428571428571	4.85714285714286	5.33333333333333
3102	JP387	JP	1	29	中部・北陸	なし	日本	日本	助産師	愛知県	はい	基礎レベル（Basic）	専門学校・高等専門学校（高専）・短期大学	0	仏教式		2.375	4.09090909090909	1	7	0	5.2	4.28571428571429	3.85714285714286	2.33333333333333
3103	JP388	JP	1	49	中部・北陸	浄土真宗	日本	日本	会社員	富山県	はい		専門学校・高等専門学校（高専）・短期大学	0	神式（神道式）		2.25	4.27272727272727	1	5.84615384615385	1	6	3.57142857142857	3.57142857142857	1.33333333333333
3104	JP389	JP	1	40	近畿（関西）	なし	日本	日本	会社員	大阪府	はい	ネイティブ(母語が日本語である)	大学・大学校	0	仏教式		2.375	2.72727272727273	1	4.61538461538461	-2.5	4.93333333333333	4.28571428571429	3.85714285714286	3
3105	JP39	JP	1	21	近畿（関西）	なし	日本	日本	パート	大阪府	はい		専門学校・高等専門学校（高専）・短期大学	1	無宗教式		4.875	5.63636363636364	1	6.92307692307692	3.5	4.73333333333333	7	6	1
3106	JP390	JP	0	49	中部・北陸	仏教	日本	日本	自営業	三重県	はい		専門学校・高等専門学校（高専）・短期大学	0	仏教式		3.25	5.36363636363636	1	4.84615384615385	0.833333333333333	5.86666666666667	4	3.57142857142857	3.33333333333333
3107	JP391	JP	0	60	関東	仏教	日本	日本	会社員	東京都	はい		大学院	2	仏教式		3	2.90909090909091	0	7	1	6.06666666666667	4.85714285714286	4.14285714285714	4
3108	JP392	JP	0	30	九州・沖縄	なし	日本	日本	プログラマー		はい		大学・大学校	0	仏教式		2.875	5.54545454545455	1	3.46153846153846	2.83333333333333	4	3	3	1.33333333333333
3109	JP393	JP	0	58	北海道・東北	仏教	日本	日本	無職	秋田県	はい		高等学校	3	仏教式		2.875	5.45454545454545	1	6.53846153846154	0.5	5	6.14285714285714	4.42857142857143	1.33333333333333
3110	JP394	JP	0	50	中部・北陸	仏教	日本	日本	看護師	福井県	はい		大学・大学校	0	仏教式		3.375	2	1	6.61538461538461	0.166666666666667	2.4	4.85714285714286	4.57142857142857	1
3111	JP395	JP	1	31	中部・北陸	なし	日本	日本	主婦	愛知県	はい		大学・大学校	0	仏教式		3.375	4.72727272727273	1	4.84615384615385	1	3.93333333333333	4.57142857142857	5.57142857142857	1.33333333333333
3112	JP396	JP	1	52	関東	なし	日本	日本	パート	東京都	はい	基礎レベル（Basic）	専門学校・高等専門学校（高専）・短期大学	0	無宗教式		3	4.18181818181818	1	5.92307692307692	-0.333333333333333	5	4.42857142857143	4.28571428571429	2
3113	JP397	JP	0	60	近畿（関西）	仏教	日本	日本	会社員	兵庫県	はい		大学・大学校	3	仏教式		3.75	4	1	5	1	4.8	5	4.85714285714286	2
3114	JP398	JP	0	45	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	1	仏教式		2.25	3.09090909090909	1	5	-0.333333333333333	4.93333333333333	3.57142857142857	3.28571428571429	3.33333333333333
3115	JP399	JP	1	59	中部・北陸	なし	日本	日本	会社員	愛知県	はい		大学・大学校	0	仏教式		4	1.81818181818182	1	7	0	5.26666666666667	5	4.71428571428571	3.33333333333333
3116	JP4	JP	0	33	関東	なし	日本	日本	会社員	東京	はい		大学院	0	仏教式		3.375	4.45454545454545	1	4.15384615384615	-3.5	3.2	4.57142857142857	4.14285714285714	2.66666666666667
